id,year,party,candidate,votecount,votepercent,elected,incumbent,leanvsprovince,leanvsfederal
10001,2021,LPC,Ken McDonald,18608,50.1,yes,yes,2.265054425,17.47965403
10001,2021,CPC,Matthew Chapman,12738,34.3,no,no,1.818218029,0.559668833
10001,2021,NDP,Carolyn Davis,5151,13.9,no,no,-3.419976505,-3.924965864
10001,2021,PPC,Lainie Stewart,647,1.7,no,no,-0.663295949,-3.23707293
10002,2021,LPC,Churence Rogers,13972,46.6,yes,yes,-1.234945575,13.97965403
10002,2021,CPC,Sharon Vokey,12278,40.9,no,no,8.418218029,7.159668833
10002,2021,NDP,Anne Marie Anonsen,2484,8.3,no,no,-9.019976505,-9.524965864
10002,2021,PPC,Linda Hogan,1257,4.2,no,no,1.836704051,-0.73707293
10003,2021,CPC,Clifford Small,14927,46.9,yes,no,14.41821803,13.15966883
10003,2021,LPC,Scott Simms,14646,46,no,yes,-1.834945575,13.37965403
10003,2021,NDP,Jamie Ruby,2261,7.1,no,no,-10.2199765,-10.72496586
10004,2021,LPC,Yvonne Jones,4119,42.7,yes,yes,-5.134945575,10.07965403
10004,2021,CPC,Shane Dumaresque,2930,30.4,no,no,-2.081781971,-3.340331167
10004,2021,NDP,Amy Norman,2297,23.8,no,no,6.480023495,5.975034136
10004,2021,PPC,Shannon Champion,307,3.2,no,no,0.836704051,-1.73707293
10005,2021,LPC,Gudie Hutchings,16178,44.4,yes,yes,-3.434945575,11.77965403
10005,2021,CPC,Carol Anstey,14344,39.4,no,no,6.918218029,5.659668833
10005,2021,NDP,Kaila Mintz,4347,11.9,no,no,-5.419976505,-5.924965864
10005,2021,PPC,Darrell Shelley,1578,4.3,no,no,1.936704051,-0.63707293
10006,2021,LPC,Joanne Thompson,17239,45.2,yes,no,-2.634945575,12.57965403
10006,2021,NDP,Mary Shortall,13090,34.3,no,no,16.9800235,16.47503414
10006,2021,CPC,Glenn Etchegary,7119,18.7,no,no,-13.78178197,-15.04033117
10006,2021,PPC,Dana Metcalfe,723,1.9,no,no,-0.463295949,-3.03707293
10007,2021,LPC,Seamus O'Regan,19478,56.2,yes,yes,8.365054425,23.57965403
10007,2021,NDP,Ray Critch,8113,23.4,no,no,6.080023495,5.575034136
10007,2021,CPC,Steve Hodder,6447,18.6,no,no,-13.88178197,-15.14033117
10007,2021,PPC,Georgia Faith Stewart,638,1.8,no,no,-0.563295949,-3.13707293
11001,2021,LPC,Lawrence MacAulay,11175,50.6,yes,yes,4.370926571,17.97965403
11001,2021,CPC,Wayne Phelan,6817,30.9,no,no,-0.679882077,-2.840331167
11001,2021,NDP,Lynne Thiele,2168,9.8,no,no,0.562709858,-8.024965864
11001,2021,GPC,Michael MacLean,1064,4.8,no,no,-4.728545381,2.469470842
11001,2021,PPC,Kevin Hardy,725,3.3,no,no,0.046465866,-1.63707293
11002,2021,LPC,Sean Casey,8919,46.7,yes,yes,0.470926571,14.07965403
11002,2021,CPC,Doug Currie,5932,31.1,no,no,-0.479882077,-2.640331167
11002,2021,NDP,Margaret Andrade,2048,10.7,no,no,1.462709858,-7.124965864
11002,2021,GPC,Darcie Lanthier,1832,9.6,no,no,0.071454619,7.269470842
11002,2021,PPC,Scott McPhee,369,1.9,no,no,-1.353534134,-3.03707293
11003,2021,LPC,Bobby Morrissey,9040,46.2,yes,yes,-0.029073429,13.57965403
11003,2021,CPC,Barry Balsom,6088,31.1,no,no,-0.479882077,-2.640331167
11003,2021,GPC,Alex Clark,1771,9.1,no,no,-0.428545381,6.769470842
11003,2021,NDP,Lisa Bradshaw,1688,8.6,no,no,-0.637290142,-9.224965864
11003,2021,PPC,Wayne Biggar,974,5,no,no,1.746465866,0.06292707
11004,2021,LPC,Heath MacDonald,9912,41.8,yes,no,-4.429073429,9.17965403
11004,2021,CPC,Jody Sanderson,7836,33.1,no,no,1.520117923,-0.640331167
11004,2021,GPC,Anna Keenan,3381,14.3,no,no,4.771454619,11.96947084
11004,2021,NDP,Michelle Neill,1898,8,no,no,-1.237290142,-9.824965864
11004,2021,PPC,Christopher Landry,680,2.9,no,no,-0.353534134,-2.03707293
12001,2021,LPC,Mike Kelloway,18288,46.5,yes,yes,4.112183912,13.87965403
12001,2021,CPC,Fiona MacLeod,13805,35.1,no,no,5.582116231,1.359668833
12001,2021,NDP,Jana Reddick,5618,14.3,no,no,-7.75572839,-3.524965864
12001,2021,PPC,Brad Grandy,1649,4.2,no,no,0.239124005,-0.73707293
12002,2021,LPC,Sean Fraser,18682,46.2,yes,yes,3.812183912,13.57965403
12002,2021,CPC,Steven Cotter,13060,32.3,no,no,2.782116231,-1.440331167
12002,2021,NDP,Betsy MacDonald,6225,15.4,no,no,-6.65572839,-2.424965864
12002,2021,PPC,Al Muir,1445,3.6,no,no,-0.360875995,-1.33707293
12002,2021,GPC,Katerina Nikas,494,1.2,no,no,-0.620796184,-1.130529158
12003,2021,CPC,Stephen Ellis,18601,46,yes,no,16.48211623,12.25966883
12003,2021,LPC,Lenore Zann,13822,34.2,no,yes,-8.187816088,1.57965403
12003,2021,NDP,Daniel Osborne,4984,12.3,no,no,-9.75572839,-5.524965864
12003,2021,PPC,Bill Archer,1687,4.2,no,no,0.239124005,-0.73707293
12003,2021,GPC,Jillian Foster,1045,2.6,no,no,0.779203816,0.269470842
12004,2021,LPC,Darren Fisher,24209,53.1,yes,yes,10.71218391,20.47965403
12004,2021,NDP,Kevin Payne,15267,33.5,no,no,11.44427161,15.67503414
12004,2021,PPC,Michelle Lindsay,4781,10.5,no,no,6.539124005,5.56292707
12004,2021,GPC,Rana Zaman,1371,3,no,no,1.179203816,0.669470842
12005,2021,LPC,Andy Fillmore,21905,42.7,yes,yes,0.312183912,10.07965403
12005,2021,NDP,Lisa Roberts,20347,39.7,no,no,17.64427161,21.87503414
12005,2021,CPC,Cameron Ells,6601,12.9,no,no,-16.61788377,-20.84033117
12005,2021,GPC,Jo-Ann Roberts,1128,2.2,no,no,0.379203816,-0.130529158
12005,2021,PPC,B. Alexander Hébert,1069,2.1,no,no,-1.860875995,-2.83707293
12006,2021,LPC,Lena Metlege Diab,24744,48.5,yes,no,6.112183912,15.87965403
12006,2021,NDP,Jonathan Keith Roberts,12331,24.2,no,no,2.14427161,6.375034136
12006,2021,CPC,Eleanor Humphries,11243,22,no,no,-7.517883769,-11.74033117
12006,2021,PPC,Julie Scott,1447,2.8,no,no,-1.160875995,-2.13707293
12006,2021,GPC,Richard Zurawski,1181,2.3,no,no,0.479203816,-0.030529158
12007,2021,LPC,Kody Blois,20192,44.9,yes,yes,2.512183912,12.27965403
12007,2021,CPC,Mark Parent,13234,29.4,no,no,-0.117883769,-4.340331167
12007,2021,NDP,Stephen Schneider,8645,19.2,no,no,-2.85572839,1.375034136
12007,2021,PPC,Steven Ford,1945,4.3,no,no,0.339124005,-0.63707293
12007,2021,GPC,Sheila G. Richardson,940,2.1,no,no,0.279203816,-0.230529158
12008,2021,LPC,Darrell Samson,18838,41.3,yes,yes,-1.087816088,8.67965403
12008,2021,CPC,Angela Conrad,12047,26.4,no,no,-3.117883769,-7.340331167
12008,2021,NDP,Jenna Chisholm,12012,26.3,no,no,4.24427161,8.475034136
12008,2021,PPC,Earl Gosse,1776,3.9,no,no,-0.060875995,-1.03707293
12008,2021,GPC,Anthony Edmonds,933,2,no,no,0.179203816,-0.330529158
12009,2021,CPC,Rick Perkins,20454,40.9,yes,no,11.38211623,7.159668833
12009,2021,LPC,Bernadette Jordan,18575,37.1,no,yes,-5.287816088,4.47965403
12009,2021,NDP,Olivia Dorey,9541,19.1,no,no,-2.95572839,1.275034136
12009,2021,GPC,Thomas Trappenberg,1434,2.9,no,no,1.079203816,0.569470842
12010,2021,LPC,Jaime Battiste,14250,39.2,yes,yes,-3.187816088,6.57965403
12010,2021,CPC,Eddie Orrell,13166,36.3,no,no,6.782116231,2.559668833
12010,2021,NDP,Jeff Ward,7217,19.9,no,no,-2.15572839,2.075034136
12010,2021,PPC,Ronald Angus Barron,1176,3.2,no,no,-0.760875995,-1.73707293
12010,2021,GPC,Mark Embrett,376,1,no,no,-0.820796184,-1.330529158
12011,2021,CPC,Chris d'Entremont,22104,50.4,yes,yes,20.88211623,16.65966883
12011,2021,LPC,Alxys Chamberlain,13732,31.3,no,no,-11.08781609,-1.32034597
12011,2021,NDP,Cheryl Burbidge,5645,12.9,no,no,-9.15572839,-4.924965864
12011,2021,PPC,Scott Spidle,2390,5.4,no,no,1.439124005,0.46292707
13001,2021,LPC,Serge Cormier,27817,64.8,yes,yes,22.33027267,32.17965403
13001,2021,CPC,Jean-Paul Lanteigne,5916,13.8,no,no,-19.80423931,-19.94033117
13001,2021,NDP,Mélissa Hébert,4906,11.4,no,no,-0.503690539,-6.424965864
13001,2021,PPC,Kenneth Edward Langford,2531,5.9,no,no,-0.2201455,0.96292707
13001,2021,GPC,Rachel Johns,1203,2.8,no,no,-2.268363327,0.469470842
13002,2021,LPC,Dominic LeBlanc,27313,55.6,yes,yes,13.13027267,22.97965403
13002,2021,CPC,Shelly Mitchell,9526,19.4,no,no,-14.20423931,-14.34033117
13002,2021,NDP,Evelyne Godfrey,5394,11,no,no,-0.903690539,-6.824965864
13002,2021,PPC,Jack Minor,3723,7.6,no,no,1.4798545,2.66292707
13002,2021,GPC,Stella Anna Girouard,2798,5.7,no,no,0.631636673,3.369470842
13003,2021,LPC,Jenica Atwin,16316,37,yes,yes,-5.469727326,4.37965403
13003,2021,CPC,Andrea Johnson,15814,35.9,no,no,2.295760694,2.159668833
13003,2021,GPC,Nicole O'Byrne,5666,12.9,no,no,7.831636673,10.56947084
13003,2021,NDP,Shawn Oldenburg,5564,12.6,no,no,0.696309461,-5.224965864
13004,2021,CPC,Rob Moore,21460,48.4,yes,yes,14.79576069,14.65966883
13004,2021,LPC,Whitney Dykeman,11075,25,no,no,-17.46972733,-7.62034597
13004,2021,NDP,Josh Floyd,6211,14,no,no,2.096309461,-3.824965864
13004,2021,PPC,Wayne Wheeler,3447,7.8,no,no,1.6798545,2.86292707
13004,2021,GPC,Tim Thompson,2189,4.9,no,no,-0.168363327,2.569470842
13005,2021,LPC,René Arseneault,16854,55.2,yes,yes,12.73027267,22.57965403
13005,2021,CPC,Shawn Beaulieu,7892,25.8,no,no,-7.804239306,-7.940331167
13005,2021,PPC,Nancy Mercier,1889,6.2,no,no,0.0798545,1.26292707
13005,2021,NDP,Elizabeth MacDonald,1848,6,no,no,-5.903690539,-11.82496586
13005,2021,Other,Louis Berube,1277,4.2,no,no,4.022021564,4.049685131
13005,2021,GPC,Rebecca Blaevoet,786,2.6,no,no,-2.468363327,0.269470842
13006,2021,CPC,Jake Stewart,14218,43.7,yes,no,10.09576069,9.959668833
13006,2021,LPC,Lisa Harris,12762,39.3,no,no,-3.169727326,6.67965403
13006,2021,NDP,Bruce Potter,2291,7,no,no,-4.903690539,-10.82496586
13006,2021,PPC,Ron Nowlan,1839,5.7,no,no,-0.4201455,0.76292707
13006,2021,GPC,Patty Deitch,1393,4.3,no,no,-0.768363327,1.969470842
13007,2021,LPC,Ginette Petitpas Taylor,22460,49.1,yes,yes,6.630272674,16.47965403
13007,2021,CPC,Darlene Smith,10692,23.4,no,no,-10.20423931,-10.34033117
13007,2021,NDP,Serge Landry,7774,17,no,no,5.096309461,-0.824965864
13007,2021,PPC,Lorilee Carrier,2901,6.3,no,no,0.1798545,1.36292707
13007,2021,GPC,Richard Dunn,1935,4.2,no,no,-0.868363327,1.869470842
13008,2021,CPC,John Williamson,18309,50,yes,yes,16.39576069,16.25966883
13008,2021,LPC,Jason Hickey,8750,23.9,no,no,-18.56972733,-8.72034597
13008,2021,NDP,Richard Trevor Warren,4893,13.4,no,no,1.496309461,-4.424965864
13008,2021,PPC,Meryl Sarty,3090,8.4,no,no,2.2798545,3.46292707
13008,2021,GPC,John Reist,1587,4.3,no,no,-0.768363327,1.969470842
13009,2021,LPC,Wayne Long,17375,46.4,yes,yes,3.930272674,13.77965403
13009,2021,CPC,Mel Norton,12315,32.9,no,no,-0.704239306,-0.840331167
13009,2021,NDP,Don Paulin,4816,12.9,no,no,0.996309461,-4.924965864
13009,2021,PPC,Nicholas Pereira,1996,5.3,no,no,-0.8201455,0.36292707
13009,2021,GPC,Ann McAllister,948,2.5,no,no,-2.568363327,0.169470842
13010,2021,CPC,Richard Bragdon,17536,51,yes,yes,17.39576069,17.25966883
13010,2021,LPC,Cully Robinson,8223,23.9,no,no,-18.56972733,-8.72034597
13010,2021,NDP,Meriet Gray Miller,3656,10.6,no,no,-1.303690539,-7.224965864
13010,2021,PPC,Daniel Joseph Waggoner,2930,8.5,no,no,2.3798545,3.56292707
13010,2021,GPC,Anthony Martin,1657,4.8,no,no,-0.268363327,2.469470842
24001,2021,BQ,Sylvie Bérubé,10784,37.9,yes,yes,5.787056309,30.25883273
24001,2021,LPC,Lise Kistabish,7384,26,no,no,-7.664048104,-6.62034597
24001,2021,CPC,Steve Corriveau,4508,15.9,no,no,-2.761905374,-17.84033117
24001,2021,NDP,Pauline Lameboy,3323,11.7,no,no,1.944818899,-6.124965864
24001,2021,PPC,Michaël Cloutier,1072,3.8,no,no,1.117109937,-1.13707293
24001,2021,GPC,Didier Pilon,442,1.6,no,no,0.082991759,-0.730529158
24002,2021,BQ,Sébastien Lemire,23120,50.6,yes,yes,18.48705631,42.95883273
24002,2021,LPC,William Legault-Lacasse,11013,24.1,no,no,-9.564048104,-8.52034597
24002,2021,CPC,Luis Henry Gonzalez Venegas,5339,11.7,no,no,-6.961905374,-22.04033117
24002,2021,NDP,Bethany Stewart,2794,6.1,no,no,-3.655181101,-11.72496586
24002,2021,PPC,Eric Lacroix,1538,3.4,no,no,0.717109937,-1.53707293
24002,2021,GPC,Martin Chartrand,748,1.6,no,no,0.082991759,-0.730529158
24003,2021,LPC,Mélanie Joly,26402,52.4,yes,yes,18.7359519,19.77965403
24003,2021,BQ,Anna Simonyan,11112,22,no,no,-10.11294369,14.35883273
24003,2021,NDP,Ghada Chaabi,5844,11.6,no,no,1.844818899,-6.224965864
24003,2021,CPC,Steven Duarte,4247,8.4,no,no,-10.26190537,-25.34033117
24003,2021,GPC,Luc Joli-Coeur,1491,3,no,no,1.482991759,0.669470842
24003,2021,PPC,Manon Chevalier,1313,2.6,no,no,-0.082890063,-2.33707293
24004,2021,LPC,Angelo Iacono,24516,47.8,yes,yes,14.1359519,15.17965403
24004,2021,BQ,Isabel Dion,13399,26.1,no,no,-6.012943691,18.45883273
24004,2021,CPC,Angiolino d'Anello,6988,13.6,no,no,-5.061905374,-20.14033117
24004,2021,NDP,Cindy Mercer,3946,7.7,no,no,-2.055181101,-10.12496586
24004,2021,Other,Dwayne Cappelletti,1467,2.9,no,no,2.79655192,2.749685131
24004,2021,GPC,Pierre-Alexandre Corneillet,940,1.8,no,no,0.282991759,-0.530529158
24005,2021,LPC,Stéphane Lauzon,19371,38.3,yes,yes,4.635951896,5.67965403
24005,2021,BQ,Yves Destroismaisons,17842,35.3,no,no,3.187056309,27.65883273
24005,2021,CPC,Marie Louis-Seize,6547,12.9,no,no,-5.761905374,-20.84033117
24005,2021,NDP,Michel Welt,3390,6.7,no,no,-3.055181101,-11.12496586
24005,2021,PPC,Marc Vachon,2777,5.5,no,no,2.817109937,0.56292707
24006,2021,BQ,Kristina Michaud,19776,59.8,yes,yes,27.68705631,52.15883273
24006,2021,LPC,Louis-Éric Savoie,7095,21.5,no,no,-12.1640481,-11.12034597
24006,2021,CPC,Germain Dumas,2912,8.8,no,no,-9.861905374,-24.94033117
24006,2021,NDP,Christel Marchand,1501,4.5,no,no,-5.255181101,-13.32496586
24006,2021,PPC,Eric Barnabé,965,2.9,no,no,0.217109937,-2.03707293
24007,2021,CPC,Richard Lehoux,27514,48.3,yes,yes,29.63809463,14.55966883
24007,2021,PPC,Maxime Bernier,10362,18.2,no,no,15.51710994,13.26292707
24007,2021,BQ,Solange Thibodeau,8644,15.2,no,no,-16.91294369,7.558832735
24007,2021,LPC,Philippe-Alexandre Langlois,7018,12.3,no,no,-21.3640481,-20.32034597
24007,2021,NDP,François Jacques-Côté,1654,2.9,no,no,-6.855181101,-14.92496586
24007,2021,Other,Chantale Giguère,1096,1.9,no,no,1.79655192,1.749685131
24007,2021,GPC,Andrzej Wisniowski,486,0.9,no,no,-0.617008241,-1.430529158
24008,2021,BQ,Julie Vignola,15146,31.1,yes,yes,-1.012943691,23.45883273
24008,2021,CPC,Alupa Clarke,14164,29.1,no,no,10.43809463,-4.640331167
24008,2021,LPC,Ann Gingras,12378,25.4,no,no,-8.264048104,-7.22034597
24008,2021,NDP,Camille Esther Garon,5075,10.4,no,no,0.644818899,-7.424965864
24008,2021,GPC,Dalila Elhak,1025,2.1,no,no,0.582991759,-0.230529158
24020,2021,BQ,Caroline Desbiens,19270,38.4,yes,yes,6.287056309,30.75883273
24020,2021,CPC,Véronique Laprise,15969,31.9,no,no,13.23809463,-1.840331167
24020,2021,LPC,Alexandra Bernier,10365,20.7,no,no,-12.9640481,-11.92034597
24020,2021,NDP,Frédéric Du Verle,2242,4.5,no,no,-5.255181101,-13.32496586
24020,2021,PPC,Jenniefer Lefrançois,881,1.8,no,no,-0.882890063,-3.13707293
24020,2021,GPC,Frédéric Amyot,733,1.5,no,no,-0.017008241,-0.830529158
24009,2021,BQ,Louis Plamondon,27403,54.8,yes,yes,22.68705631,47.15883273
24009,2021,LPC,Nathalie Rochefort,8451,16.9,no,no,-16.7640481,-15.72034597
24009,2021,CPC,Yanick Caisse,8404,16.8,no,no,-1.861905374,-16.94033117
24009,2021,NDP,Catherine Gauvin,2550,5.1,no,no,-4.655181101,-12.72496586
24009,2021,Other,André Blanchette,1215,2.4,no,no,2.29655192,2.249685131
24009,2021,PPC,Eric Pettersen,1214,2.4,no,no,-0.282890063,-2.53707293
24009,2021,GPC,David Turcotte,770,1.5,no,no,-0.017008241,-0.830529158
24010,2021,CPC,Dominique Vien,32238,51,yes,no,32.33809463,17.25966883
24010,2021,BQ,Marie-Christine Richard,14669,23.2,no,no,-8.912943691,15.55883273
24010,2021,LPC,Daniel Vaillancourt,10074,15.9,no,no,-17.7640481,-16.72034597
24010,2021,NDP,Marie-Philippe Gagnon Gauthier,3184,5,no,no,-4.755181101,-12.82496586
24010,2021,Other,Raymond Arcand,1793,2.8,no,no,2.69655192,2.649685131
24010,2021,GPC,Hélène Lefebvre,918,1.5,no,no,-0.017008241,-0.830529158
24011,2021,BQ,Yves-François Blanchet,34678,53.1,yes,yes,20.98705631,45.45883273
24011,2021,LPC,Marie-Chantal Hamel,15502,23.7,no,no,-9.964048104,-8.92034597
24011,2021,CPC,Stéphane Robichaud,5661,8.7,no,no,-9.961905374,-25.04033117
24011,2021,NDP,Marie-Josée Béliveau,5524,8.5,no,no,-1.255181101,-9.324965864
24011,2021,PPC,Danila Ejov,1316,2,no,no,-0.682890063,-2.93707293
24011,2021,GPC,Fabrice Gélinas Larrain,1294,2,no,no,0.482991759,-0.330529158
24012,2021,BQ,Yves Perron,19339,35.2,yes,yes,3.087056309,27.55883273
24012,2021,NDP,Ruth Ellen Brosseau,18402,33.5,no,no,23.7448189,15.67503414
24012,2021,LPC,Alexandre Bellemare,8403,15.3,no,no,-18.3640481,-17.32034597
24012,2021,CPC,Léo Soulières,6007,10.9,no,no,-7.761905374,-22.84033117
24012,2021,PPC,Geneviève Sénécal,1496,2.7,no,no,0.017109937,-2.23707293
24012,2021,GPC,Laurence Requilé,548,1,no,no,-0.517008241,-1.330529158
24015,2021,LPC,Emmanuel Dubourg,22303,60.4,yes,yes,26.7359519,27.77965403
24015,2021,BQ,Ardo Dia,6907,18.7,no,no,-13.41294369,11.05883273
24015,2021,NDP,Nicholas Ponari,2956,8,no,no,-1.755181101,-9.824965864
24015,2021,CPC,Ilyasa Sykes,2587,7,no,no,-11.66190537,-26.74033117
24015,2021,PPC,Michel Lavoie,1349,3.7,no,no,1.017109937,-1.23707293
24015,2021,GPC,Nathe Perrone,679,1.8,no,no,0.282991759,-0.530529158
24016,2021,LPC,Pascale St-Onge,21488,35,yes,no,1.335951896,2.37965403
24016,2021,BQ,Marilou Alarie,21291,34.6,no,no,2.487056309,26.95883273
24016,2021,CPC,Vincent Duhamel,9961,16.2,no,no,-2.461905374,-17.54033117
24016,2021,NDP,Andrew Panton,3828,6.2,no,no,-3.555181101,-11.62496586
24016,2021,PPC,Alexis Stogowski,1982,3.2,no,no,0.517109937,-1.73707293
24016,2021,GPC,Michelle Corcos,1466,2.4,no,no,0.882991759,0.069470842
24017,2021,LPC,Alexandra Mendès,28326,54.1,yes,yes,20.4359519,21.47965403
24017,2021,BQ,Marie-Laurence Desgagné,10441,19.9,no,no,-12.21294369,12.25883273
24017,2021,CPC,Marcos Alves,6276,12,no,no,-6.661905374,-21.74033117
24017,2021,NDP,Marc Audet,5442,10.4,no,no,0.644818899,-7.424965864
24017,2021,PPC,Brenda Ross,1288,2.5,no,no,-0.182890063,-2.43707293
24019,2021,CPC,Pierre Paul-Hus,25623,44.7,yes,yes,26.03809463,10.95966883
24019,2021,BQ,Marie-Christine Lamontagne,14237,24.8,no,no,-7.312943691,17.15883273
24019,2021,LPC,René-Paul Coly,11326,19.7,no,no,-13.9640481,-12.92034597
24019,2021,NDP,Michel Marc Lacroix,3446,6,no,no,-3.755181101,-11.82496586
24019,2021,PPC,Wayne Cyr,1296,2.3,no,no,-0.382890063,-2.63707293
24019,2021,GPC,Jacques Palardy-Dion,972,1.7,no,no,0.182991759,-0.630529158
24021,2021,LPC,Brenda Shanahan,18029,37,yes,yes,3.335951896,4.37965403
24021,2021,BQ,Patrick O'Hara,18017,37,no,no,4.887056309,29.35883273
24021,2021,CPC,Pierre Bournaki,5538,11.4,no,no,-7.261905374,-22.34033117
24021,2021,NDP,Hannah Wolker,3752,7.7,no,no,-2.055181101,-10.12496586
24021,2021,PPC,Jeff Benoit,1821,3.7,no,no,1.017109937,-1.23707293
24021,2021,GPC,Frédéric Olivier,801,1.6,no,no,0.082991759,-0.730529158
24022,2021,CPC,Richard Martel,17228,41,yes,yes,22.33809463,7.259668833
24022,2021,BQ,Julie Bouchard,14027,33.4,no,no,1.287056309,25.75883273
24022,2021,LPC,Jean Duplain,7676,18.3,no,no,-15.3640481,-14.32034597
24022,2021,NDP,Ismaël Raymond,1944,4.6,no,no,-5.155181101,-13.22496586
24022,2021,PPC,Jimmy Voyer,649,1.5,no,no,-1.182890063,-3.43707293
24022,2021,GPC,Yves Laporte,482,1.1,no,no,-0.417008241,-1.230529158
24023,2021,LPC,Marie-Claude Bibeau,21188,36.7,yes,yes,3.035951896,4.07965403
24023,2021,BQ,Nathalie Bresse,17681,30.6,no,no,-1.512943691,22.95883273
24023,2021,CPC,Pierre Tremblay,10087,17.5,no,no,-1.161905374,-16.24033117
24023,2021,NDP,Geneva Allen,4288,7.4,no,no,-2.355181101,-10.42496586
24023,2021,PPC,Yves Bourassa,2167,3.7,no,no,1.017109937,-1.23707293
24023,2021,GPC,Sylvain Dodier,1623,2.8,no,no,1.282991759,0.469470842
24024,2021,LPC,Anju Dhillon,25233,52.4,yes,yes,18.7359519,19.77965403
24024,2021,BQ,Cloé Rose Jenneau,7542,15.7,no,no,-16.41294369,8.058832735
24024,2021,NDP,Fabiola Ngamaleu Teumeni,6241,13,no,no,3.244818899,-4.824965864
24024,2021,CPC,Jude Bazelais,5754,12,no,no,-6.661905374,-21.74033117
24024,2021,PPC,Michael Patterson,2020,4.2,no,no,1.517109937,-0.73707293
24024,2021,GPC,Laura Mariani,1351,2.8,no,no,1.282991759,0.469470842
24025,2021,BQ,Martin Champoux,23866,46.6,yes,yes,14.48705631,38.95883273
24025,2021,LPC,Mustapha Berri,9614,18.8,no,no,-14.8640481,-13.82034597
24025,2021,CPC,Nathalie Clermont,9179,17.9,no,no,-0.761905374,-15.84033117
24025,2021,NDP,François Choquette,5709,11.2,no,no,1.444818899,-6.624965864
24025,2021,Other,Josée Joyal,1728,3.4,no,no,3.29655192,3.249685131
24026,2021,LPC,Diane Lebouthillier,17099,46.4,yes,yes,12.7359519,13.77965403
24026,2021,BQ,Guy Bernatchez,14481,39.3,no,no,7.187056309,31.65883273
24026,2021,CPC,Jean-Pierre Pigeon,3010,8.2,no,no,-10.46190537,-25.54033117
24026,2021,NDP,Lisa Phung,1358,3.7,no,no,-6.055181101,-14.12496586
24026,2021,PPC,Christian Rioux,621,1.7,no,no,-0.982890063,-3.23707293
24027,2021,LPC,Steven MacKinnon,26267,50,yes,yes,16.3359519,17.37965403
24027,2021,BQ,Geneviève Nadeau,12278,23.4,no,no,-8.712943691,15.75883273
24027,2021,CPC,Joel E. Bernard,5752,11,no,no,-7.661905374,-22.74033117
24027,2021,NDP,Fernanda Rengel,4508,8.6,no,no,-1.155181101,-9.224965864
24027,2021,PPC,Mathieu Saint-Jean,2264,4.3,no,no,1.617109937,-0.63707293
24027,2021,GPC,Rachid Jemmah,783,1.5,no,no,-0.017008241,-0.830529158
24028,2021,LPC,Soraya Martinez Ferrada,18197,38.1,yes,yes,4.435951896,5.47965403
24028,2021,BQ,Simon Marchand,15089,31.6,no,no,-0.512943691,23.95883273
24028,2021,NDP,Catheryn Roy-Goyette,9723,20.4,no,no,10.6448189,2.575034136
24028,2021,CPC,Aime Calle Cabrera,2221,4.7,no,no,-13.96190537,-29.04033117
24028,2021,PPC,Marc-André Doucet-Beauchamp,1081,2.3,no,no,-0.382890063,-2.63707293
24028,2021,GPC,Zachary Lavarenne,965,2,no,no,0.482991759,-0.330529158
24029,2021,LPC,Pablo Rodriguez,29033,60,yes,yes,26.3359519,27.37965403
24029,2021,BQ,Charlotte Lévesque-Marin,7908,16.3,no,no,-15.81294369,8.658832735
24029,2021,CPC,Guy Croteau,5086,10.5,no,no,-8.161905374,-23.24033117
24029,2021,NDP,Paulina Ayala,3537,7.3,no,no,-2.455181101,-10.52496586
24029,2021,PPC,Lucilia Miranda,2023,4.2,no,no,1.517109937,-0.73707293
24029,2021,GPC,Bianca Deltorto-Russell,734,1.5,no,no,-0.017008241,-0.830529158
24030,2021,LPC,Greg Fergus,26892,52.5,yes,yes,18.8359519,19.87965403
24030,2021,BQ,Simon Provost,8323,16.2,no,no,-15.91294369,8.558832735
24030,2021,NDP,Samuel Gendron,6483,12.7,no,no,2.944818899,-5.124965864
24030,2021,CPC,Sandrine Perion,5507,10.7,no,no,-7.961905374,-23.04033117
24030,2021,PPC,Eric Fleury,1864,3.6,no,no,0.917109937,-1.33707293
24030,2021,GPC,Simon Gnocchini-Messier,1459,2.8,no,no,1.282991759,0.469470842
24031,2021,BQ,Gabriel Ste-Marie,30913,55,yes,yes,22.88705631,47.35883273
24031,2021,LPC,Michel Bourgeois,12731,22.7,no,no,-10.9640481,-9.92034597
24031,2021,CPC,Roger Materne,5314,9.5,no,no,-9.161905374,-24.24033117
24031,2021,NDP,Alexis Beaudet,3100,5.5,no,no,-4.255181101,-12.32496586
24031,2021,PPC,Maxime Leclerc,1771,3.2,no,no,0.517109937,-1.73707293
24031,2021,GPC,Érica Poirier,1126,2,no,no,0.482991759,-0.330529158
24032,2021,BQ,Mario Simard,19036,41.9,yes,yes,9.787056309,34.25883273
24032,2021,CPC,Louise Gravel,13223,29.1,no,no,10.43809463,-4.640331167
24032,2021,LPC,Stéphane Bégin,9546,21,no,no,-12.6640481,-11.62034597
24032,2021,NDP,Marieve Ruel,2559,5.6,no,no,-4.155181101,-12.22496586
24032,2021,GPC,Marie-Josée Yelle,738,1.6,no,no,0.082991759,-0.730529158
24033,2021,BQ,Mario Beaulieu,23835,46.7,yes,yes,14.58705631,39.05883273
24033,2021,LPC,Jonas Fadeu,16508,32.3,no,no,-1.364048104,-0.32034597
